step	generator	AUROC	TPR_at_1pct_FPR
155	gpt4	0.9999	0.9989
155	llama-chat	0.9999	0.9987
155	mistral	0.9911	0.8842
155	mistral-chat	0.9998	0.9957
155	mpt	0.9860	0.8832
155	mpt-chat	0.9995	0.9912
155	MACRO_AVG	0.9953	0.9529
155	GLOBAL_TPR_AT_1FPR	-	0.9515
160	chatgpt	0.9997	0.9959
160	cohere	0.9856	0.8936
160	cohere-chat	0.9927	0.9214
160	gpt2	0.9955	0.9400
160	gpt3	0.9988	0.9789
160	gpt4	0.9999	0.9989
160	llama-chat	0.9999	0.9987
160	mistral	0.9911	0.8842
160	mistral-chat	0.9998	0.9957
160	mpt	0.9860	0.8832
160	mpt-chat	0.9995	0.9912
160	MACRO_AVG	0.9953	0.9529
160	GLOBAL_TPR_AT_1FPR	-	0.9515
165	chatgpt	0.9997	0.9959
165	cohere	0.9856	0.8936
165	cohere-chat	0.9927	0.9214
165	gpt2	0.9955	0.9400
165	gpt3	0.9988	0.9789
165	gpt4	0.9999	0.9989
165	llama-chat	0.9999	0.9987
165	mistral	0.9911	0.8842
165	mistral-chat	0.9998	0.9957
165	mpt	0.9860	0.8832
165	mpt-chat	0.9995	0.9912
165	MACRO_AVG	0.9953	0.9529
165	GLOBAL_TPR_AT_1FPR	-	0.9515
170	chatgpt	0.9997	0.9959
170	cohere	0.9856	0.8936
170	cohere-chat	0.9927	0.9214
170	gpt2	0.9955	0.9400
170	gpt3	0.9988	0.9789
170	gpt4	0.9999	0.9989
170	llama-chat	0.9999	0.9987
170	mistral	0.9911	0.8842
170	mistral-chat	0.9998	0.9957
170	mpt	0.9860	0.8832
170	mpt-chat	0.9995	0.9912
170	MACRO_AVG	0.9953	0.9529
170	GLOBAL_TPR_AT_1FPR	-	0.9515
175	chatgpt	0.9997	0.9959
175	cohere	0.9856	0.8936
175	cohere-chat	0.9927	0.9214
175	gpt2	0.9955	0.9400
175	gpt3	0.9988	0.9789
175	gpt4	0.9999	0.9989
175	llama-chat	0.9999	0.9987
175	mistral	0.9911	0.8842
175	mistral-chat	0.9998	0.9957
175	mpt	0.9860	0.8832
175	mpt-chat	0.9995	0.9912
175	MACRO_AVG	0.9953	0.9529
175	GLOBAL_TPR_AT_1FPR	-	0.9515
180	chatgpt	0.9997	0.9959
180	cohere	0.9856	0.8936
180	cohere-chat	0.9927	0.9214
180	gpt2	0.9955	0.9400
180	gpt3	0.9988	0.9789
180	gpt4	0.9999	0.9989
180	llama-chat	0.9999	0.9987
180	mistral	0.9911	0.8842
180	mistral-chat	0.9998	0.9957
180	mpt	0.9860	0.8832
180	mpt-chat	0.9995	0.9912
180	MACRO_AVG	0.9953	0.9529
180	GLOBAL_TPR_AT_1FPR	-	0.9515
185	chatgpt	0.9997	0.9959
185	cohere	0.9856	0.8936
185	cohere-chat	0.9927	0.9214
185	gpt2	0.9955	0.9400
185	gpt3	0.9988	0.9789
185	gpt4	0.9999	0.9989
185	llama-chat	0.9999	0.9987
185	mistral	0.9911	0.8842
185	mistral-chat	0.9998	0.9957
185	mpt	0.9860	0.8832
185	mpt-chat	0.9995	0.9912
185	MACRO_AVG	0.9953	0.9529
185	GLOBAL_TPR_AT_1FPR	-	0.9515
190	chatgpt	0.9997	0.9959
190	cohere	0.9856	0.8936
190	cohere-chat	0.9927	0.9214
190	gpt2	0.9955	0.9400
190	gpt3	0.9988	0.9789
190	gpt4	0.9999	0.9989
190	llama-chat	0.9999	0.9987
190	mistral	0.9911	0.8842
190	mistral-chat	0.9998	0.9957
190	mpt	0.9860	0.8832
190	mpt-chat	0.9995	0.9912
190	MACRO_AVG	0.9953	0.9529
190	GLOBAL_TPR_AT_1FPR	-	0.9515
195	chatgpt	0.9997	0.9959
195	cohere	0.9856	0.8936
195	cohere-chat	0.9927	0.9214
195	gpt2	0.9955	0.9400
195	gpt3	0.9988	0.9789
195	gpt4	0.9999	0.9989
195	llama-chat	0.9999	0.9987
195	mistral	0.9911	0.8842
195	mistral-chat	0.9998	0.9957
195	mpt	0.9860	0.8832
195	mpt-chat	0.9995	0.9912
195	MACRO_AVG	0.9953	0.9529
195	GLOBAL_TPR_AT_1FPR	-	0.9515
200	chatgpt	0.9997	0.9959
200	cohere	0.9856	0.8936
200	cohere-chat	0.9927	0.9214
200	gpt2	0.9955	0.9400
200	gpt3	0.9988	0.9789
200	gpt4	0.9999	0.9989
200	llama-chat	0.9999	0.9987
200	mistral	0.9911	0.8842
200	mistral-chat	0.9998	0.9957
200	mpt	0.9860	0.8832
200	mpt-chat	0.9995	0.9912
200	MACRO_AVG	0.9953	0.9529
200	GLOBAL_TPR_AT_1FPR	-	0.9515
